id_open_close_main,day_open_close,open,close,open_time,open_close
oc_300,วันเสาร์,0,0,0:00:00,0:00:00
oc_300,วันอาทิตย์,0,0,0:00:00,0:00:00
oc_300,วันจันทร์,7,16,7:00:00,16:00:00
oc_300,วันอังคาร,7,16,7:00:00,16:00:00
oc_300,วันพุธ,7,16,7:00:00,16:00:00
oc_300,วันพฤหัสบดี,7,16,7:00:00,16:00:00
oc_300,วันศุกร์,7,16,7:00:00,16:00:00
oc_302,วันเสาร์,0,0,0:00:00,0:00:00
oc_302,วันอาทิตย์,0,0,0:00:00,0:00:00
oc_302,วันจันทร์,7,20,7:00:00,20:00:00
oc_302,วันอังคาร,7,20,7:00:00,20:00:00
oc_302,วันพุธ,7,20,7:00:00,20:00:00
oc_302,วันพฤหัสบดี,7,20,7:00:00,20:00:00
oc_302,วันศุกร์,7,20,7:00:00,20:00:00
oc_303,วันเสาร์,7,14,7:00:00,14:00:00
oc_303,วันอาทิตย์,0,0,0:00:00,0:00:00
oc_303,วันจันทร์,7,14,7:00:00,14:00:00
oc_303,วันอังคาร,7,14,7:00:00,14:00:00
oc_303,วันพุธ,7,14,7:00:00,14:00:00
oc_303,วันพฤหัสบดี,7,14,7:00:00,14:00:00
oc_303,วันศุกร์,7,14,7:00:00,14:00:00
oc_305,วันเสาร์,10,19.3,10:00:00,19:30:00
oc_305,วันอาทิตย์,10,19.3,10:00:00,19:30:00
oc_305,วันจันทร์,10,19.3,10:00:00,19:30:00
oc_305,วันอังคาร,10,19.3,10:00:00,19:30:00
oc_305,วันพุธ,10,19.3,10:00:00,19:30:00
oc_305,วันพฤหัสบดี,10,19.3,10:00:00,19:30:00
oc_305,วันศุกร์,10,19.3,10:00:00,19:30:00
oc_306,วันเสาร์,8,19.3,8:00:00,19:30:00
oc_306,วันอาทิตย์,8,19.3,8:00:00,19:30:00
oc_306,วันจันทร์,8,19.3,8:00:00,19:30:00
oc_306,วันอังคาร,8,19.3,8:00:00,19:30:00
oc_306,วันพุธ,8,19.3,8:00:00,19:30:00
oc_306,วันพฤหัสบดี,8,19.3,8:00:00,19:30:00
oc_306,วันศุกร์,8,19.3,8:00:00,19:30:00
oc_307,วันเสาร์,0,0,0:00:00,0:00:00
oc_307,วันอาทิตย์,0,0,0:00:00,0:00:00
oc_307,วันจันทร์,7,18,7:00:00,18:00:00
oc_307,วันอังคาร,7,18,7:00:00,18:00:00
oc_307,วันพุธ,7,18,7:00:00,18:00:00
oc_307,วันพฤหัสบดี,7,18,7:00:00,18:00:00
oc_307,วันศุกร์,7,18,7:00:00,18:00:00
oc_308,วันเสาร์,10,19,10:00:00,19:00:00
oc_308,วันอาทิตย์,10,19,10:00:00,19:00:00
oc_308,วันจันทร์,10,19,10:00:00,19:00:00
oc_308,วันอังคาร,10,19,10:00:00,19:00:00
oc_308,วันพุธ,10,19,10:00:00,19:00:00
oc_308,วันพฤหัสบดี,10,19,10:00:00,19:00:00
oc_308,วันศุกร์,10,19,10:00:00,19:00:00
oc_309,วันเสาร์,10,21,10:00:00,21:00:00
oc_309,วันอาทิตย์,10,21,10:00:00,21:00:00
oc_309,วันจันทร์,10,21,10:00:00,21:00:00
oc_309,วันอังคาร,10,21,10:00:00,21:00:00
oc_309,วันพุธ,10,21,10:00:00,21:00:00
oc_309,วันพฤหัสบดี,10,21,10:00:00,21:00:00
oc_309,วันศุกร์,10,21,10:00:00,21:00:00
